TrackId,InvoiceId,CustomerId,InvoiceDate,Total,FullName,Address,City,State,Country,PostalCode,Email
1151,354,26,4/5/2013 0:00:00,8.91,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
1157,354,26,4/5/2013 0:00:00,8.91,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
1163,354,26,4/5/2013 0:00:00,8.91,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
1169,354,26,4/5/2013 0:00:00,8.91,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
1175,354,26,4/5/2013 0:00:00,8.91,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
1181,354,26,4/5/2013 0:00:00,8.91,Richard Cunningham,2211 W Berry Street,Fort Worth,TX,USA,76110,ricunningham@hotmail.com
1202,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1208,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1214,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1220,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1226,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1232,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1238,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1244,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1250,39,27,6/10/2009 0:00:00,8.91,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2064,168,27,1/15/2011 0:00:00,1.98,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2065,168,27,1/15/2011 0:00:00,1.98,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2767,191,27,4/19/2011 0:00:00,3.96,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2769,191,27,4/19/2011 0:00:00,3.96,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2771,191,27,4/19/2011 0:00:00,3.96,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2773,191,27,4/19/2011 0:00:00,3.96,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
3473,213,27,7/22/2011 0:00:00,5.94,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
3477,213,27,7/22/2011 0:00:00,5.94,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
3481,213,27,7/22/2011 0:00:00,5.94,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
3485,213,27,7/22/2011 0:00:00,5.94,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
3489,213,27,7/22/2011 0:00:00,5.94,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
3493,213,27,7/22/2011 0:00:00,5.94,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
1808,265,27,3/11/2012 0:00:00,0.99,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2253,386,27,9/2/2013 0:00:00,1.98,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2255,386,27,9/2/2013 0:00:00,1.98,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2582,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2591,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2600,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2609,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2618,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2627,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2636,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2645,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2654,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2663,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2672,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2681,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2690,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2699,397,27,10/13/2013 0:00:00,13.86,Patrick Gray,1033 N Park Ave,Tucson,AZ,USA,85719,patrick.gray@aol.com
2322,71,28,11/7/2009 0:00:00,1.98,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2324,71,28,11/7/2009 0:00:00,1.98,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2651,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2660,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2669,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2678,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2687,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2696,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2705,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2714,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2723,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2732,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2741,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2750,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2759,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2768,82,28,12/18/2009 0:00:00,13.86,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
947,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
953,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
959,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
965,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
971,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
977,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
983,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
989,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
995,137,28,8/18/2010 0:00:00,8.91,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
1809,266,28,3/24/2012 0:00:00,1.98,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
1810,266,28,3/24/2012 0:00:00,1.98,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2512,289,28,6/26/2012 0:00:00,3.96,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2514,289,28,6/26/2012 0:00:00,3.96,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2516,289,28,6/26/2012 0:00:00,3.96,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
2518,289,28,6/26/2012 0:00:00,3.96,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
3218,311,28,9/28/2012 0:00:00,11.94,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
3222,311,28,9/28/2012 0:00:00,11.94,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
3226,311,28,9/28/2012 0:00:00,11.94,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
3230,311,28,9/28/2012 0:00:00,11.94,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
3234,311,28,9/28/2012 0:00:00,11.94,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
3238,311,28,9/28/2012 0:00:00,11.94,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
1553,363,28,5/19/2013 0:00:00,0.99,Julia Barnett,302 S 700 E,Salt Lake City,UT,USA,84102,jubarnett@gmail.com
698,22,57,4/4/2009 0:00:00,1.98,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
700,22,57,4/4/2009 0:00:00,1.98,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
1027,33,57,5/15/2009 0:00:00,13.86,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
1036,33,57,5/15/2009 0:00:00,13.86,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
1045,33,57,5/15/2009 0:00:00,13.86,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
1054,33,57,5/15/2009 0:00:00,13.86,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
